db_user,date,graph_frame,is_anomaly,attack_phase,is_attacker
normal_user_7,2025-05-22,G3,0,normal,0
normal_user_7,2025-05-22,G4,0,normal,0
normal_user_7,2025-05-22,G5,0,normal,0
normal_user_7,2025-05-23,G1,0,normal,0
normal_user_7,2025-05-23,G2,0,normal,0
normal_user_7,2025-05-23,G3,0,normal,0
normal_user_7,2025-05-23,G4,0,normal,0
normal_user_7,2025-05-23,G5,0,normal,0
normal_user_7,2025-05-24,G1,0,normal,0
normal_user_7,2025-05-24,G2,0,normal,0
normal_user_7,2025-05-24,G3,0,normal,0
normal_user_7,2025-05-24,G4,0,normal,0
normal_user_7,2025-05-24,G5,0,normal,0
normal_user_7,2025-05-25,G1,0,normal,0
normal_user_7,2025-05-25,G2,0,normal,0
normal_user_7,2025-05-25,G3,0,normal,0
normal_user_7,2025-05-25,G4,0,normal,0
normal_user_7,2025-05-25,G5,0,normal,0
normal_user_7,2025-05-26,G1,0,normal,0
normal_user_7,2025-05-26,G2,0,normal,0
normal_user_7,2025-05-26,G3,0,normal,0
normal_user_7,2025-05-26,G4,0,normal,0
normal_user_7,2025-05-26,G5,0,normal,0
normal_user_7,2025-05-27,G1,0,normal,0
normal_user_7,2025-05-27,G2,0,normal,0
normal_user_7,2025-05-27,G3,0,normal,0
normal_user_7,2025-05-27,G4,0,normal,0
normal_user_7,2025-05-27,G5,0,normal,0
normal_user_7,2025-05-28,G1,0,normal,0
normal_user_7,2025-05-28,G2,0,normal,0
normal_user_7,2025-05-28,G3,0,normal,0
normal_user_7,2025-05-28,G4,0,normal,0
normal_user_7,2025-05-28,G5,0,normal,0
normal_user_7,2025-05-29,G1,0,normal,0
normal_user_7,2025-05-29,G2,0,normal,0
normal_user_7,2025-05-29,G3,0,normal,0
normal_user_7,2025-05-29,G4,0,normal,0
normal_user_7,2025-05-29,G5,0,normal,0
normal_user_7,2025-05-30,G1,0,normal,0
normal_user_7,2025-05-30,G2,0,normal,0
normal_user_7,2025-05-30,G3,0,normal,0
normal_user_7,2025-05-30,G4,0,normal,0
normal_user_7,2025-05-30,G5,0,normal,0
normal_user_7,2025-05-31,G1,0,normal,0
normal_user_7,2025-05-31,G2,0,normal,0
normal_user_7,2025-05-31,G3,0,normal,0
normal_user_7,2025-05-31,G4,0,normal,0
normal_user_7,2025-05-31,G5,0,normal,0
normal_user_7,2025-06-01,G1,0,normal,0
normal_user_7,2025-06-01,G2,0,normal,0
normal_user_7,2025-06-01,G3,0,normal,0
normal_user_7,2025-06-01,G4,0,normal,0
normal_user_7,2025-06-01,G5,0,normal,0
normal_user_7,2025-06-02,G1,0,normal,0
normal_user_7,2025-06-02,G2,0,normal,0
normal_user_7,2025-06-02,G3,0,normal,0
normal_user_7,2025-06-02,G4,0,normal,0
normal_user_7,2025-06-02,G5,0,normal,0
normal_user_7,2025-06-03,G1,0,normal,0
normal_user_7,2025-06-03,G2,0,normal,0
normal_user_7,2025-06-03,G3,0,normal,0
normal_user_7,2025-06-03,G4,0,normal,0
normal_user_7,2025-06-03,G5,0,normal,0
normal_user_7,2025-06-04,G1,0,normal,0
normal_user_7,2025-06-04,G2,0,normal,0
normal_user_7,2025-06-04,G3,0,normal,0
normal_user_7,2025-06-04,G4,0,normal,0
normal_user_7,2025-06-04,G5,0,normal,0
normal_user_7,2025-06-05,G1,0,normal,0
normal_user_7,2025-06-05,G2,0,normal,0
normal_user_7,2025-06-05,G3,0,normal,0
normal_user_7,2025-06-05,G4,0,normal,0
normal_user_7,2025-06-05,G5,0,normal,0
normal_user_7,2025-06-06,G1,0,normal,0
normal_user_7,2025-06-06,G2,0,normal,0
normal_user_7,2025-06-06,G3,0,normal,0
normal_user_7,2025-06-06,G4,0,normal,0
normal_user_7,2025-06-06,G5,0,normal,0
normal_user_7,2025-06-07,G1,0,normal,0
normal_user_7,2025-06-07,G2,0,normal,0
normal_user_7,2025-06-07,G3,0,normal,0
normal_user_7,2025-06-07,G4,0,normal,0
normal_user_7,2025-06-07,G5,0,normal,0
normal_user_7,2025-06-08,G1,0,normal,0
normal_user_7,2025-06-08,G2,0,normal,0
normal_user_7,2025-06-08,G3,0,normal,0
normal_user_7,2025-06-08,G4,0,normal,0
normal_user_7,2025-06-08,G5,0,normal,0
normal_user_7,2025-06-09,G1,0,normal,0
normal_user_7,2025-06-09,G2,0,normal,0
normal_user_7,2025-06-09,G3,0,normal,0
normal_user_7,2025-06-09,G4,0,normal,0
normal_user_7,2025-06-09,G5,0,normal,0
normal_user_7,2025-06-10,G1,0,normal,0
normal_user_7,2025-06-10,G2,0,normal,0
normal_user_7,2025-06-10,G3,0,normal,0
normal_user_7,2025-06-10,G4,0,normal,0
normal_user_7,2025-06-10,G5,0,normal,0
normal_user_7,2025-06-11,G1,0,normal,0
normal_user_7,2025-06-11,G2,0,normal,0
normal_user_7,2025-06-11,G3,0,normal,0
normal_user_7,2025-06-11,G4,0,normal,0
normal_user_7,2025-06-11,G5,0,normal,0
normal_user_7,2025-06-12,G1,0,normal,0
normal_user_7,2025-06-12,G2,0,normal,0
normal_user_7,2025-06-12,G3,0,normal,0
normal_user_7,2025-06-12,G4,0,normal,0
normal_user_7,2025-06-12,G5,0,normal,0
normal_user_7,2025-06-13,G1,0,normal,0
normal_user_7,2025-06-13,G2,0,normal,0
normal_user_7,2025-06-13,G3,0,normal,0
normal_user_7,2025-06-13,G4,0,normal,0
normal_user_7,2025-06-13,G5,0,normal,0
normal_user_7,2025-06-14,G1,0,normal,0
normal_user_7,2025-06-14,G2,0,normal,0
normal_user_7,2025-06-14,G3,0,normal,0
normal_user_7,2025-06-14,G4,0,normal,0
normal_user_7,2025-06-14,G5,0,normal,0
normal_user_7,2025-06-15,G1,0,normal,0
normal_user_7,2025-06-15,G2,0,normal,0
normal_user_7,2025-06-15,G3,0,normal,0
normal_user_7,2025-06-15,G4,0,normal,0
normal_user_7,2025-06-15,G5,0,normal,0
normal_user_7,2025-06-16,G1,0,normal,0
normal_user_7,2025-06-16,G2,0,normal,0
normal_user_7,2025-06-16,G3,0,normal,0
normal_user_7,2025-06-16,G4,0,normal,0
normal_user_7,2025-06-16,G5,0,normal,0
normal_user_7,2025-06-17,G1,0,normal,0
normal_user_7,2025-06-17,G2,0,normal,0
normal_user_7,2025-06-17,G3,0,normal,0
normal_user_7,2025-06-17,G4,0,normal,0
normal_user_7,2025-06-17,G5,0,normal,0
normal_user_7,2025-06-18,G1,0,normal,0
normal_user_7,2025-06-18,G2,0,normal,0
normal_user_7,2025-06-18,G3,0,normal,0
normal_user_7,2025-06-18,G4,0,normal,0
normal_user_7,2025-06-18,G5,0,normal,0
normal_user_7,2025-06-19,G1,0,normal,0
normal_user_7,2025-06-19,G2,0,normal,0
normal_user_7,2025-06-19,G3,0,normal,0
normal_user_7,2025-06-19,G4,0,normal,0
normal_user_7,2025-06-19,G5,0,normal,0
normal_user_7,2025-06-20,G1,0,normal,0
normal_user_7,2025-06-20,G2,0,normal,0
normal_user_7,2025-06-20,G3,0,normal,0
normal_user_7,2025-06-20,G4,0,normal,0
normal_user_7,2025-06-20,G5,0,normal,0
normal_user_7,2025-06-21,G1,0,normal,0
normal_user_7,2025-06-21,G2,0,normal,0
normal_user_7,2025-06-21,G3,0,normal,0
normal_user_7,2025-06-21,G4,0,normal,0
normal_user_7,2025-06-21,G5,0,normal,0
normal_user_7,2025-06-22,G1,0,normal,0
normal_user_7,2025-06-22,G2,0,normal,0
normal_user_7,2025-06-22,G3,0,normal,0
normal_user_7,2025-06-22,G4,0,normal,0
normal_user_7,2025-06-22,G5,0,normal,0
normal_user_7,2025-06-23,G1,0,normal,0
normal_user_7,2025-06-23,G2,0,normal,0
normal_user_7,2025-06-23,G3,0,normal,0
normal_user_7,2025-06-23,G4,0,normal,0
normal_user_7,2025-06-23,G5,0,normal,0
normal_user_7,2025-06-24,G1,0,normal,0
normal_user_7,2025-06-24,G2,0,normal,0
normal_user_7,2025-06-24,G3,0,normal,0
normal_user_7,2025-06-24,G4,0,normal,0
normal_user_7,2025-06-24,G5,0,normal,0
normal_user_7,2025-06-25,G1,0,normal,0
normal_user_7,2025-06-25,G2,0,normal,0
normal_user_7,2025-06-25,G3,0,normal,0
normal_user_7,2025-06-25,G4,0,normal,0
normal_user_7,2025-06-25,G5,0,normal,0
normal_user_7,2025-06-26,G1,0,normal,0
normal_user_7,2025-06-26,G2,0,normal,0
normal_user_7,2025-06-26,G3,0,normal,0
normal_user_7,2025-06-26,G4,0,normal,0
normal_user_7,2025-06-26,G5,0,normal,0
normal_user_7,2025-06-27,G1,0,normal,0
normal_user_7,2025-06-27,G2,0,normal,0
normal_user_7,2025-06-27,G3,0,normal,0
normal_user_7,2025-06-27,G4,0,normal,0
normal_user_7,2025-06-27,G5,0,normal,0
normal_user_7,2025-06-28,G1,0,normal,0
normal_user_7,2025-06-28,G2,0,normal,0
normal_user_7,2025-06-28,G3,0,normal,0
normal_user_7,2025-06-28,G4,0,normal,0
normal_user_7,2025-06-28,G5,0,normal,0
normal_user_7,2025-06-29,G1,0,normal,0
normal_user_7,2025-06-29,G2,0,normal,0
normal_user_7,2025-06-29,G3,0,normal,0
normal_user_7,2025-06-29,G4,0,normal,0
normal_user_7,2025-06-29,G5,0,normal,0
normal_user_8,2025-05-01,G1,0,normal,1
normal_user_8,2025-05-01,G2,0,normal,1
normal_user_8,2025-05-01,G3,0,normal,1
normal_user_8,2025-05-01,G4,0,normal,1
normal_user_8,2025-05-01,G5,0,normal,1
normal_user_8,2025-05-02,G1,0,normal,1
normal_user_8,2025-05-02,G2,0,normal,1
normal_user_8,2025-05-02,G3,0,normal,1
normal_user_8,2025-05-02,G4,0,normal,1
normal_user_8,2025-05-02,G5,0,normal,1
normal_user_8,2025-05-03,G1,0,normal,1
normal_user_8,2025-05-03,G2,0,normal,1
normal_user_8,2025-05-03,G3,0,normal,1
normal_user_8,2025-05-03,G4,0,normal,1
normal_user_8,2025-05-03,G5,0,normal,1
normal_user_8,2025-05-04,G1,0,normal,1
normal_user_8,2025-05-04,G2,0,normal,1
normal_user_8,2025-05-04,G3,0,normal,1
normal_user_8,2025-05-04,G4,0,normal,1
normal_user_8,2025-05-04,G5,0,normal,1
normal_user_8,2025-05-05,G1,0,normal,1
normal_user_8,2025-05-05,G2,0,normal,1
normal_user_8,2025-05-05,G3,0,normal,1
normal_user_8,2025-05-05,G4,0,normal,1
normal_user_8,2025-05-05,G5,0,normal,1
normal_user_8,2025-05-06,G1,0,normal,1
normal_user_8,2025-05-06,G2,0,normal,1
normal_user_8,2025-05-06,G3,0,normal,1
normal_user_8,2025-05-06,G4,0,normal,1
normal_user_8,2025-05-06,G5,0,normal,1
normal_user_8,2025-05-07,G1,0,normal,1
normal_user_8,2025-05-07,G2,0,normal,1
normal_user_8,2025-05-07,G3,0,normal,1
normal_user_8,2025-05-07,G4,0,normal,1
normal_user_8,2025-05-07,G5,0,normal,1
normal_user_8,2025-05-08,G1,0,normal,1
normal_user_8,2025-05-08,G2,0,normal,1
normal_user_8,2025-05-08,G3,0,normal,1
normal_user_8,2025-05-08,G4,0,normal,1
normal_user_8,2025-05-08,G5,0,normal,1
normal_user_8,2025-05-09,G1,0,normal,1
normal_user_8,2025-05-09,G2,0,normal,1
normal_user_8,2025-05-09,G3,0,normal,1
normal_user_8,2025-05-09,G4,0,normal,1
normal_user_8,2025-05-09,G5,0,normal,1
normal_user_8,2025-05-10,G1,0,normal,1
normal_user_8,2025-05-10,G2,0,normal,1
normal_user_8,2025-05-10,G3,0,normal,1
normal_user_8,2025-05-10,G4,0,normal,1
normal_user_8,2025-05-10,G5,0,normal,1
normal_user_8,2025-05-11,G1,0,normal,1
normal_user_8,2025-05-11,G2,0,normal,1
normal_user_8,2025-05-11,G3,0,normal,1
normal_user_8,2025-05-11,G4,0,normal,1
normal_user_8,2025-05-11,G5,0,normal,1
normal_user_8,2025-05-12,G1,0,normal,1
normal_user_8,2025-05-12,G2,0,normal,1
normal_user_8,2025-05-12,G3,0,normal,1
normal_user_8,2025-05-12,G4,0,normal,1
normal_user_8,2025-05-12,G5,0,normal,1
normal_user_8,2025-05-13,G1,0,normal,1
normal_user_8,2025-05-13,G2,0,normal,1
normal_user_8,2025-05-13,G3,0,normal,1
normal_user_8,2025-05-13,G4,0,normal,1
normal_user_8,2025-05-13,G5,0,normal,1
normal_user_8,2025-05-14,G1,0,normal,1
normal_user_8,2025-05-14,G2,0,normal,1
normal_user_8,2025-05-14,G3,0,normal,1
normal_user_8,2025-05-14,G4,0,normal,1
normal_user_8,2025-05-14,G5,0,normal,1
normal_user_8,2025-05-15,G1,0,normal,1
normal_user_8,2025-05-15,G2,0,normal,1
normal_user_8,2025-05-15,G3,0,normal,1
normal_user_8,2025-05-15,G4,0,normal,1
normal_user_8,2025-05-15,G5,0,normal,1
normal_user_8,2025-05-16,G1,0,normal,1
normal_user_8,2025-05-16,G2,0,normal,1
normal_user_8,2025-05-16,G3,0,normal,1
normal_user_8,2025-05-16,G4,0,normal,1
normal_user_8,2025-05-16,G5,0,normal,1
normal_user_8,2025-05-17,G1,0,normal,1
normal_user_8,2025-05-17,G2,0,normal,1
normal_user_8,2025-05-17,G3,0,normal,1
normal_user_8,2025-05-17,G4,0,normal,1
normal_user_8,2025-05-17,G5,0,normal,1
normal_user_8,2025-05-18,G1,0,normal,1
normal_user_8,2025-05-18,G2,0,normal,1
normal_user_8,2025-05-18,G3,0,normal,1
normal_user_8,2025-05-18,G4,0,normal,1
normal_user_8,2025-05-18,G5,0,normal,1
normal_user_8,2025-05-19,G1,0,normal,1
normal_user_8,2025-05-19,G2,0,normal,1
normal_user_8,2025-05-19,G3,0,normal,1
normal_user_8,2025-05-19,G4,0,normal,1
normal_user_8,2025-05-19,G5,0,normal,1
normal_user_8,2025-05-20,G1,0,normal,1
normal_user_8,2025-05-20,G2,0,normal,1
normal_user_8,2025-05-20,G3,0,normal,1
normal_user_8,2025-05-20,G4,0,normal,1
normal_user_8,2025-05-20,G5,0,normal,1
normal_user_8,2025-05-21,G1,0,normal,1
normal_user_8,2025-05-21,G2,0,normal,1
normal_user_8,2025-05-21,G3,0,normal,1
normal_user_8,2025-05-21,G4,0,normal,1
normal_user_8,2025-05-21,G5,0,normal,1
normal_user_8,2025-05-22,G1,0,normal,1
normal_user_8,2025-05-22,G2,0,normal,1
normal_user_8,2025-05-22,G3,0,normal,1
normal_user_8,2025-05-22,G4,0,normal,1
normal_user_8,2025-05-22,G5,0,normal,1
normal_user_8,2025-05-23,G1,0,normal,1
normal_user_8,2025-05-23,G2,0,normal,1
normal_user_8,2025-05-23,G3,0,normal,1
normal_user_8,2025-05-23,G4,0,normal,1
normal_user_8,2025-05-23,G5,0,normal,1
normal_user_8,2025-05-24,G1,0,normal,1
normal_user_8,2025-05-24,G2,0,normal,1
normal_user_8,2025-05-24,G3,0,normal,1
normal_user_8,2025-05-24,G4,0,normal,1
normal_user_8,2025-05-24,G5,0,normal,1
normal_user_8,2025-05-25,G1,0,normal,1
normal_user_8,2025-05-25,G2,0,normal,1
normal_user_8,2025-05-25,G3,0,normal,1
normal_user_8,2025-05-25,G4,0,normal,1
normal_user_8,2025-05-25,G5,0,normal,1
normal_user_8,2025-05-26,G1,0,normal,1
normal_user_8,2025-05-26,G2,0,normal,1
normal_user_8,2025-05-26,G3,0,normal,1
normal_user_8,2025-05-26,G4,0,normal,1
normal_user_8,2025-05-26,G5,0,normal,1
normal_user_8,2025-05-27,G1,0,normal,1
normal_user_8,2025-05-27,G2,0,normal,1
normal_user_8,2025-05-27,G3,0,normal,1
normal_user_8,2025-05-27,G4,0,normal,1
normal_user_8,2025-05-27,G5,0,normal,1
normal_user_8,2025-05-28,G1,0,normal,1
normal_user_8,2025-05-28,G2,0,normal,1
normal_user_8,2025-05-28,G3,0,normal,1
normal_user_8,2025-05-28,G4,0,normal,1
normal_user_8,2025-05-28,G5,0,normal,1
normal_user_8,2025-05-29,G1,0,normal,1
normal_user_8,2025-05-29,G2,0,normal,1
normal_user_8,2025-05-29,G3,0,normal,1
normal_user_8,2025-05-29,G4,0,normal,1
normal_user_8,2025-05-29,G5,0,normal,1
normal_user_8,2025-05-30,G1,0,normal,1
normal_user_8,2025-05-30,G2,0,normal,1
normal_user_8,2025-05-30,G3,0,normal,1
normal_user_8,2025-05-30,G4,0,normal,1
normal_user_8,2025-05-30,G5,0,normal,1
normal_user_8,2025-05-31,G1,0,normal,1
normal_user_8,2025-05-31,G2,0,normal,1
normal_user_8,2025-05-31,G3,0,normal,1
normal_user_8,2025-05-31,G4,0,normal,1
normal_user_8,2025-05-31,G5,0,normal,1
normal_user_8,2025-06-01,G1,0,normal,1
normal_user_8,2025-06-01,G2,0,normal,1
normal_user_8,2025-06-01,G3,0,normal,1
normal_user_8,2025-06-01,G4,0,normal,1
normal_user_8,2025-06-01,G5,0,normal,1
normal_user_8,2025-06-02,G1,0,normal,1
normal_user_8,2025-06-02,G2,0,normal,1
normal_user_8,2025-06-02,G3,0,normal,1
normal_user_8,2025-06-02,G4,0,normal,1
normal_user_8,2025-06-02,G5,0,normal,1
normal_user_8,2025-06-03,G1,0,normal,1
normal_user_8,2025-06-03,G2,0,normal,1
normal_user_8,2025-06-03,G3,0,normal,1
normal_user_8,2025-06-03,G4,0,normal,1
normal_user_8,2025-06-03,G5,0,normal,1
normal_user_8,2025-06-04,G1,0,normal,1
normal_user_8,2025-06-04,G2,0,normal,1
normal_user_8,2025-06-04,G3,0,normal,1
normal_user_8,2025-06-04,G4,0,normal,1
normal_user_8,2025-06-04,G5,0,normal,1
normal_user_8,2025-06-05,G1,0,normal,1
normal_user_8,2025-06-05,G2,0,normal,1
normal_user_8,2025-06-05,G3,0,normal,1
normal_user_8,2025-06-05,G4,0,normal,1
normal_user_8,2025-06-05,G5,0,normal,1
normal_user_8,2025-06-06,G1,1,recon,1
normal_user_8,2025-06-06,G2,1,recon,1
normal_user_8,2025-06-06,G3,1,recon,1
normal_user_8,2025-06-06,G4,0,normal,1
normal_user_8,2025-06-06,G5,0,normal,1
normal_user_8,2025-06-07,G1,1,recon,1
normal_user_8,2025-06-07,G2,1,recon,1
normal_user_8,2025-06-07,G3,1,recon,1
normal_user_8,2025-06-07,G4,0,normal,1
normal_user_8,2025-06-07,G5,0,normal,1
normal_user_8,2025-06-08,G1,1,recon,1
normal_user_8,2025-06-08,G2,1,recon,1
normal_user_8,2025-06-08,G3,1,recon,1
normal_user_8,2025-06-08,G4,0,normal,1
normal_user_8,2025-06-08,G5,0,normal,1
normal_user_8,2025-06-09,G1,1,recon,1
normal_user_8,2025-06-09,G2,1,recon,1
normal_user_8,2025-06-09,G3,1,recon,1
normal_user_8,2025-06-09,G4,0,normal,1
normal_user_8,2025-06-09,G5,0,normal,1
normal_user_8,2025-06-10,G1,1,recon,1
normal_user_8,2025-06-10,G2,1,recon,1
normal_user_8,2025-06-10,G3,1,recon,1
normal_user_8,2025-06-10,G4,0,normal,1
normal_user_8,2025-06-10,G5,0,normal,1
normal_user_8,2025-06-11,G1,1,recon,1
normal_user_8,2025-06-11,G2,1,recon,1
normal_user_8,2025-06-11,G3,1,recon,1
normal_user_8,2025-06-11,G4,0,normal,1
normal_user_8,2025-06-11,G5,0,normal,1
normal_user_8,2025-06-12,G1,1,recon,1
normal_user_8,2025-06-12,G2,1,recon,1
normal_user_8,2025-06-12,G3,1,recon,1
normal_user_8,2025-06-12,G4,0,normal,1
normal_user_8,2025-06-12,G5,0,normal,1
normal_user_8,2025-06-13,G1,1,preparation,1
normal_user_8,2025-06-13,G2,1,preparation,1
normal_user_8,2025-06-13,G3,1,preparation,1
normal_user_8,2025-06-13,G4,0,normal,1
normal_user_8,2025-06-13,G5,0,normal,1
normal_user_8,2025-06-14,G1,1,preparation,1
normal_user_8,2025-06-14,G2,1,preparation,1
normal_user_8,2025-06-14,G3,1,preparation,1
normal_user_8,2025-06-14,G4,0,normal,1
normal_user_8,2025-06-14,G5,0,normal,1
normal_user_8,2025-06-15,G1,1,preparation,1
normal_user_8,2025-06-15,G2,1,preparation,1
normal_user_8,2025-06-15,G3,1,preparation,1
normal_user_8,2025-06-15,G4,0,normal,1
normal_user_8,2025-06-15,G5,0,normal,1
normal_user_8,2025-06-16,G1,1,preparation,1
normal_user_8,2025-06-16,G2,1,preparation,1
normal_user_8,2025-06-16,G3,1,preparation,1
normal_user_8,2025-06-16,G4,0,normal,1
normal_user_8,2025-06-16,G5,0,normal,1
normal_user_8,2025-06-17,G1,1,preparation,1
normal_user_8,2025-06-17,G2,1,preparation,1
normal_user_8,2025-06-17,G3,1,preparation,1
normal_user_8,2025-06-17,G4,0,normal,1
normal_user_8,2025-06-17,G5,0,normal,1
normal_user_8,2025-06-18,G1,1,preparation,1
normal_user_8,2025-06-18,G2,1,preparation,1
normal_user_8,2025-06-18,G3,1,preparation,1
normal_user_8,2025-06-18,G4,0,normal,1
normal_user_8,2025-06-18,G5,0,normal,1
normal_user_8,2025-06-19,G1,0,normal,1
normal_user_8,2025-06-19,G2,0,normal,1
normal_user_8,2025-06-19,G3,0,normal,1
normal_user_8,2025-06-19,G4,1,execution,1
normal_user_8,2025-06-19,G5,1,execution,1
normal_user_8,2025-06-20,G1,0,normal,1
normal_user_8,2025-06-20,G2,0,normal,1
normal_user_8,2025-06-20,G3,0,normal,1
normal_user_8,2025-06-20,G4,1,execution,1
normal_user_8,2025-06-20,G5,1,execution,1
normal_user_8,2025-06-21,G1,0,normal,1
normal_user_8,2025-06-21,G2,0,normal,1
normal_user_8,2025-06-21,G3,0,normal,1
normal_user_8,2025-06-21,G4,1,execution,1
normal_user_8,2025-06-21,G5,1,execution,1
normal_user_8,2025-06-22,G1,0,normal,1
normal_user_8,2025-06-22,G2,0,normal,1
normal_user_8,2025-06-22,G3,0,normal,1
normal_user_8,2025-06-22,G4,1,execution,1
normal_user_8,2025-06-22,G5,1,execution,1
normal_user_8,2025-06-23,G1,0,normal,1
normal_user_8,2025-06-23,G2,0,normal,1
normal_user_8,2025-06-23,G3,0,normal,1
normal_user_8,2025-06-23,G4,1,execution,1
normal_user_8,2025-06-23,G5,1,execution,1
normal_user_8,2025-06-24,G1,0,normal,1
normal_user_8,2025-06-24,G2,0,normal,1
normal_user_8,2025-06-24,G3,0,normal,1
normal_user_8,2025-06-24,G4,1,cover,1
normal_user_8,2025-06-24,G5,1,cover,1
normal_user_8,2025-06-25,G1,0,normal,1
normal_user_8,2025-06-25,G2,0,normal,1
normal_user_8,2025-06-25,G3,0,normal,1
normal_user_8,2025-06-25,G4,1,cover,1
normal_user_8,2025-06-25,G5,1,cover,1
normal_user_8,2025-06-26,G1,0,normal,1
normal_user_8,2025-06-26,G2,0,normal,1
normal_user_8,2025-06-26,G3,0,normal,1
normal_user_8,2025-06-26,G4,1,cover,1
normal_user_8,2025-06-26,G5,1,cover,1
normal_user_8,2025-06-27,G1,0,normal,1
normal_user_8,2025-06-27,G2,0,normal,1
normal_user_8,2025-06-27,G3,0,normal,1
normal_user_8,2025-06-27,G4,1,cover,1
normal_user_8,2025-06-27,G5,1,cover,1
normal_user_8,2025-06-28,G1,0,normal,1
normal_user_8,2025-06-28,G2,0,normal,1
normal_user_8,2025-06-28,G3,0,normal,1
normal_user_8,2025-06-28,G4,1,cover,1
normal_user_8,2025-06-28,G5,1,cover,1
normal_user_8,2025-06-29,G1,0,normal,1
normal_user_8,2025-06-29,G2,0,normal,1
normal_user_8,2025-06-29,G3,0,normal,1
normal_user_8,2025-06-29,G4,0,normal,1
normal_user_8,2025-06-29,G5,0,normal,1
normal_user_9,2025-05-01,G1,0,normal,1
normal_user_9,2025-05-01,G2,0,normal,1
normal_user_9,2025-05-01,G3,0,normal,1
normal_user_9,2025-05-01,G4,0,normal,1
normal_user_9,2025-05-01,G5,0,normal,1
normal_user_9,2025-05-02,G1,0,normal,1
normal_user_9,2025-05-02,G2,0,normal,1
normal_user_9,2025-05-02,G3,0,normal,1
normal_user_9,2025-05-02,G4,0,normal,1
normal_user_9,2025-05-02,G5,0,normal,1
normal_user_9,2025-05-03,G1,0,normal,1
normal_user_9,2025-05-03,G2,0,normal,1
normal_user_9,2025-05-03,G3,0,normal,1
normal_user_9,2025-05-03,G4,0,normal,1
normal_user_9,2025-05-03,G5,0,normal,1
normal_user_9,2025-05-04,G1,0,normal,1
normal_user_9,2025-05-04,G2,0,normal,1
normal_user_9,2025-05-04,G3,0,normal,1
normal_user_9,2025-05-04,G4,0,normal,1
normal_user_9,2025-05-04,G5,0,normal,1
normal_user_9,2025-05-05,G1,0,normal,1
normal_user_9,2025-05-05,G2,0,normal,1
normal_user_9,2025-05-05,G3,0,normal,1
normal_user_9,2025-05-05,G4,0,normal,1
normal_user_9,2025-05-05,G5,0,normal,1
normal_user_9,2025-05-06,G1,0,normal,1
normal_user_9,2025-05-06,G2,0,normal,1
normal_user_9,2025-05-06,G3,0,normal,1
normal_user_9,2025-05-06,G4,0,normal,1
normal_user_9,2025-05-06,G5,0,normal,1
normal_user_9,2025-05-07,G1,0,normal,1
normal_user_9,2025-05-07,G2,0,normal,1
normal_user_9,2025-05-07,G3,0,normal,1
normal_user_9,2025-05-07,G4,0,normal,1
normal_user_9,2025-05-07,G5,0,normal,1
normal_user_9,2025-05-08,G1,0,normal,1
normal_user_9,2025-05-08,G2,0,normal,1
normal_user_9,2025-05-08,G3,0,normal,1
normal_user_9,2025-05-08,G4,0,normal,1
normal_user_9,2025-05-08,G5,0,normal,1
normal_user_9,2025-05-09,G1,0,normal,1
normal_user_9,2025-05-09,G2,0,normal,1
normal_user_9,2025-05-09,G3,0,normal,1
normal_user_9,2025-05-09,G4,0,normal,1
normal_user_9,2025-05-09,G5,0,normal,1
normal_user_9,2025-05-10,G1,0,normal,1
normal_user_9,2025-05-10,G2,0,normal,1
normal_user_9,2025-05-10,G3,0,normal,1
normal_user_9,2025-05-10,G4,0,normal,1
normal_user_9,2025-05-10,G5,0,normal,1
normal_user_9,2025-05-11,G1,0,normal,1
normal_user_9,2025-05-11,G2,0,normal,1
normal_user_9,2025-05-11,G3,0,normal,1
normal_user_9,2025-05-11,G4,0,normal,1
normal_user_9,2025-05-11,G5,0,normal,1
normal_user_9,2025-05-12,G1,0,normal,1
normal_user_9,2025-05-12,G2,0,normal,1
normal_user_9,2025-05-12,G3,0,normal,1
normal_user_9,2025-05-12,G4,0,normal,1
normal_user_9,2025-05-12,G5,0,normal,1
normal_user_9,2025-05-13,G1,0,normal,1
normal_user_9,2025-05-13,G2,0,normal,1
normal_user_9,2025-05-13,G3,0,normal,1
normal_user_9,2025-05-13,G4,0,normal,1
normal_user_9,2025-05-13,G5,0,normal,1
normal_user_9,2025-05-14,G1,0,normal,1
normal_user_9,2025-05-14,G2,0,normal,1
normal_user_9,2025-05-14,G3,0,normal,1
normal_user_9,2025-05-14,G4,0,normal,1
normal_user_9,2025-05-14,G5,0,normal,1
normal_user_9,2025-05-15,G1,0,normal,1
normal_user_9,2025-05-15,G2,0,normal,1
normal_user_9,2025-05-15,G3,0,normal,1
normal_user_9,2025-05-15,G4,0,normal,1
normal_user_9,2025-05-15,G5,0,normal,1
normal_user_9,2025-05-16,G1,0,normal,1
normal_user_9,2025-05-16,G2,0,normal,1
normal_user_9,2025-05-16,G3,0,normal,1
normal_user_9,2025-05-16,G4,0,normal,1
normal_user_9,2025-05-16,G5,0,normal,1
normal_user_9,2025-05-17,G1,0,normal,1
normal_user_9,2025-05-17,G2,0,normal,1
normal_user_9,2025-05-17,G3,0,normal,1
normal_user_9,2025-05-17,G4,0,normal,1
normal_user_9,2025-05-17,G5,0,normal,1
normal_user_9,2025-05-18,G1,0,normal,1
normal_user_9,2025-05-18,G2,0,normal,1
normal_user_9,2025-05-18,G3,0,normal,1
