event_id,timestamp,db_user,sql_statement,tables_involved,status,rows_affected,graph_frame,is_after_hours,scenario_type
EVT_0015040,2026-05-15 14:34:41,normal_user_6,SELECT * FROM public.region WHERE re_key > 595;,region,SUCCESS,19,G3,0,Daily-Report
EVT_0015041,2026-05-15 17:46:33,normal_user_6,SELECT * FROM public.lineitem WHERE li_key = 4870;,lineitem,SUCCESS,65,G3,0,Normal_Admin
EVT_0015042,2026-05-15 17:24:06,normal_user_6,"SELECT re_key, re_comment FROM public.region WHERE re_key BETWEEN 31 AND 210;",region,SUCCESS,75,G3,0,Normal
EVT_0015043,2026-05-15 16:24:06,normal_user_6,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 27;",region,SUCCESS,80,G3,0,Normal
EVT_0015044,2026-05-15 17:52:44,normal_user_6,"SELECT na_key, na_comment FROM public.nation WHERE na_key BETWEEN 22 AND 342;",nation,SUCCESS,63,G3,0,Normal_Admin_Maintenance
EVT_0015045,2026-05-15 14:05:16,normal_user_6,SELECT * FROM public.supplier WHERE 1=1 LIMIT 20;,supplier,SUCCESS,80,G3,0,Daily-Report
EVT_0015046,2026-05-15 16:59:56,normal_user_6,SELECT * FROM public.region WHERE re_key < 1457;,region,SUCCESS,28,G3,0,Normal
EVT_0015047,2026-05-15 15:11:57,normal_user_6,SELECT * FROM public.nation ORDER BY random() LIMIT 9;,nation,SUCCESS,62,G3,0,Normal
EVT_0015048,2026-05-15 17:16:39,normal_user_6,SELECT COUNT(*) FROM public.part;,part,SUCCESS,77,G3,0,Daily-Report
EVT_0015049,2026-05-15 17:45:39,normal_user_6,SELECT * FROM public.nation WHERE na_key % 2 = 0 LIMIT 32;,nation,SUCCESS,6,G3,0,Normal
EVT_0015050,2026-05-15 17:52:22,normal_user_6,SELECT * FROM public.lineitem WHERE li_key < 1582;,lineitem,SUCCESS,15,G3,0,Normal_Admin_Maintenance
EVT_0015051,2026-05-15 14:56:01,normal_user_6,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 24;",nation,SUCCESS,45,G3,0,Normal
EVT_0015052,2026-05-15 17:16:16,normal_user_7,"SELECT COUNT(*), MAX(pa_key) FROM public.part WHERE pa_key > 0;",part,SUCCESS,10,G3,0,Normal_Admin
EVT_0015053,2026-05-15 16:57:48,normal_user_7,SELECT * FROM public.part WHERE pa_key < 3158;,part,SUCCESS,13,G3,0,Normal
EVT_0015054,2026-05-15 16:52:42,normal_user_7,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",nation,SUCCESS,75,G3,0,Daily-Report
EVT_0015055,2026-05-15 15:15:57,normal_user_7,SELECT * FROM public.part ORDER BY random() LIMIT 21;,part,SUCCESS,32,G3,0,Normal_Admin
EVT_0015056,2026-05-15 16:22:04,normal_user_7,SELECT * FROM public.supplier WHERE su_key = 4905;,supplier,SUCCESS,22,G3,0,Daily-Report
EVT_0015057,2026-05-15 14:17:20,normal_user_7,SELECT * FROM public.customer WHERE cu_key % 2 = 0 LIMIT 32;,customer,SUCCESS,43,G3,0,Daily-Report
EVT_0015058,2026-05-15 16:49:02,normal_user_7,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",orders,SUCCESS,69,G3,0,Normal
EVT_0015059,2026-05-15 17:40:28,normal_user_7,"SELECT li_key, li_comment FROM public.lineitem WHERE li_key BETWEEN 68 AND 394;",lineitem,SUCCESS,73,G3,0,Normal_Admin_Maintenance
EVT_0015060,2026-05-15 15:09:51,normal_user_7,SELECT * FROM public.part WHERE 1=1 LIMIT 20;,part,SUCCESS,6,G3,0,Normal_Admin
EVT_0015061,2026-05-15 14:40:46,normal_user_7,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 35;",region,SUCCESS,23,G3,0,Normal_Admin_Maintenance
EVT_0015062,2026-05-15 15:32:33,normal_user_7,"SELECT COUNT(*), MAX(su_key) FROM public.supplier WHERE su_key > 0;",supplier,SUCCESS,13,G3,0,Normal_Admin_Maintenance
EVT_0015063,2026-05-15 17:46:51,normal_user_7,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",customer,SUCCESS,55,G3,0,Daily-Report
EVT_0015064,2026-05-15 17:25:10,normal_user_7,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 37;",region,SUCCESS,80,G3,0,Daily-Report
EVT_0015065,2026-05-15 14:27:58,normal_user_8,"SELECT cu_key, cu_comment FROM public.customer WHERE cu_key BETWEEN 50 AND 345;",customer,SUCCESS,57,G3,0,Normal_Admin
EVT_0015066,2026-05-15 17:35:17,normal_user_8,SELECT * FROM public.customer WHERE cu_key < 2557;,customer,SUCCESS,10,G3,0,Normal_Admin_Maintenance
EVT_0015067,2026-05-15 14:37:15,normal_user_8,"SELECT na_key, na_comment FROM public.nation ORDER BY na_key DESC LIMIT 31;",nation,SUCCESS,69,G3,0,Normal
EVT_0015068,2026-05-15 14:39:59,normal_user_8,SELECT * FROM public.customer WHERE 1=1 LIMIT 20;,customer,SUCCESS,53,G3,0,Daily-Report
EVT_0015069,2026-05-15 17:35:33,normal_user_8,SELECT * FROM public.customer ORDER BY random() LIMIT 11;,customer,SUCCESS,70,G3,0,Normal_Admin_Maintenance
EVT_0015070,2026-05-15 15:01:40,normal_user_8,SELECT * FROM public.supplier WHERE su_key = 2235;,supplier,SUCCESS,35,G3,0,Normal_Admin_Maintenance
EVT_0015071,2026-05-15 16:57:16,normal_user_8,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 40;",region,SUCCESS,72,G3,0,Normal_Admin_Maintenance
EVT_0015072,2026-05-15 15:18:07,normal_user_8,SELECT * FROM public.customer WHERE cu_key = 3768;,customer,SUCCESS,35,G3,0,Normal
EVT_0015073,2026-05-15 15:06:01,normal_user_8,SELECT * FROM public.nation WHERE na_key = 1445;,nation,SUCCESS,23,G3,0,Daily-Report
EVT_0015074,2026-05-15 15:18:41,normal_user_8,SELECT * FROM public.part WHERE pa_key > 293;,part,SUCCESS,53,G3,0,Normal_Admin_Maintenance
EVT_0015075,2026-05-15 16:11:43,normal_user_8,SELECT COUNT(*) FROM public.orders;,orders,SUCCESS,70,G3,0,Normal
EVT_0015076,2026-05-15 15:23:02,normal_user_8,"SELECT or_key, or_comment FROM public.orders WHERE or_key BETWEEN 73 AND 382;",orders,SUCCESS,12,G3,0,Daily-Report
EVT_0015077,2026-05-15 14:49:51,normal_user_8,SELECT COUNT(*) FROM public.supplier;,supplier,SUCCESS,50,G3,0,Normal
EVT_0015078,2026-05-15 17:27:28,normal_user_9,"SELECT COUNT(*), AVG(su_key) FROM public.supplier WHERE su_key > 0;",supplier,SUCCESS,55,G3,0,Daily-Report
EVT_0015079,2026-05-15 14:47:23,normal_user_9,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 10;",nation,SUCCESS,23,G3,0,Normal
EVT_0015080,2026-05-15 15:11:28,normal_user_9,SELECT * FROM public.lineitem WHERE li_key % 2 = 0 LIMIT 10;,lineitem,SUCCESS,28,G3,0,Normal_Admin
EVT_0015081,2026-05-15 15:02:44,normal_user_9,SELECT COUNT(*) FROM public.supplier;,supplier,SUCCESS,8,G3,0,Normal_Admin_Maintenance
EVT_0015082,2026-05-15 17:40:13,normal_user_9,"SELECT COUNT(*), AVG(or_key) FROM public.orders WHERE or_key > 0;",orders,SUCCESS,57,G3,0,Normal
EVT_0015083,2026-05-15 16:00:32,normal_user_9,SELECT * FROM public.region WHERE re_key IN (SELECT re_key FROM public.region ORDER BY 1 LIMIT 50);,region,SUCCESS,60,G3,0,Daily-Report
EVT_0015084,2026-05-15 14:09:13,normal_user_9,SELECT * FROM public.orders ORDER BY 1 LIMIT 48;,orders,SUCCESS,36,G3,0,Normal_Admin_Maintenance
EVT_0015085,2026-05-15 15:55:51,normal_user_9,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",orders,SUCCESS,39,G3,0,Normal
EVT_0015086,2026-05-15 17:00:52,normal_user_9,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",part,SUCCESS,41,G3,0,Daily-Report
EVT_0015087,2026-05-15 14:06:07,normal_user_9,SELECT * FROM public.region WHERE re_key > 247;,region,SUCCESS,70,G3,0,Normal_Admin_Maintenance
EVT_0015088,2026-05-15 17:20:25,normal_user_9,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 28;",nation,SUCCESS,36,G3,0,Daily-Report
EVT_0015089,2026-05-15 17:45:23,normal_user_9,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 28;",customer,SUCCESS,10,G3,0,Normal_Admin_Maintenance
EVT_0015090,2026-05-15 14:49:38,normal_user_9,SELECT * FROM public.supplier WHERE su_key % 2 = 0 LIMIT 36;,supplier,SUCCESS,5,G3,0,Daily-Report
EVT_0015091,2026-05-15 17:09:04,normal_user_10,SELECT * FROM public.lineitem WHERE li_key BETWEEN 3 AND 72;,lineitem,SUCCESS,7,G3,0,Normal_Admin_Maintenance
EVT_0015092,2026-05-15 14:03:18,normal_user_10,SELECT * FROM public.lineitem WHERE li_key BETWEEN 11 AND 78;,lineitem,SUCCESS,18,G3,0,Normal
EVT_0015093,2026-05-15 16:02:23,normal_user_10,SELECT * FROM public.customer ORDER BY random() LIMIT 22;,customer,SUCCESS,56,G3,0,Normal_Admin_Maintenance
EVT_0015094,2026-05-15 14:45:09,normal_user_10,"SELECT pa_key, pa_comment FROM public.part ORDER BY pa_key DESC LIMIT 28;",part,SUCCESS,62,G3,0,Normal_Admin_Maintenance
EVT_0015095,2026-05-15 17:19:31,normal_user_10,"SELECT li_key, li_comment FROM public.lineitem WHERE li_key BETWEEN 8 AND 331;",lineitem,SUCCESS,38,G3,0,Daily-Report
EVT_0015096,2026-05-15 14:06:42,normal_user_10,SELECT * FROM public.lineitem WHERE li_key = 1158;,lineitem,SUCCESS,60,G3,0,Normal_Admin
EVT_0015097,2026-05-15 17:44:02,normal_user_10,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 14;",orders,SUCCESS,38,G3,0,Daily-Report
EVT_0015098,2026-05-15 17:16:48,normal_user_10,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 15;",lineitem,SUCCESS,24,G3,0,Normal_Admin_Maintenance
EVT_0015099,2026-05-15 16:01:56,normal_user_10,SELECT * FROM public.part WHERE pa_key = 3498;,part,SUCCESS,53,G3,0,Normal_Admin_Maintenance
EVT_0015100,2026-05-15 14:52:33,normal_user_10,"SELECT COUNT(*), AVG(su_key) FROM public.supplier WHERE su_key > 0;",supplier,SUCCESS,36,G3,0,Normal_Admin_Maintenance
EVT_0015101,2026-05-15 17:47:07,normal_user_10,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",nation,SUCCESS,65,G3,0,Daily-Report
EVT_0015102,2026-05-15 14:52:48,normal_user_10,"SELECT COUNT(*), MAX(or_key) FROM public.orders WHERE or_key > 0;",orders,SUCCESS,70,G3,0,Daily-Report
EVT_0015103,2026-05-15 15:27:21,normal_user_10,"SELECT li_key, li_comment FROM public.lineitem WHERE li_key BETWEEN 33 AND 390;",lineitem,SUCCESS,61,G3,0,Normal
EVT_0015104,2026-05-15 15:36:19,normal_user_11,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 14;",lineitem,SUCCESS,57,G3,0,Normal
EVT_0015105,2026-05-15 17:29:11,normal_user_11,"SELECT pa_key, pa_comment FROM public.part WHERE pa_key BETWEEN 70 AND 399;",part,SUCCESS,60,G3,0,Daily-Report
EVT_0015106,2026-05-15 17:13:14,normal_user_11,SELECT * FROM public.orders WHERE or_key BETWEEN 19 AND 85;,orders,SUCCESS,30,G3,0,Normal_Admin_Maintenance
EVT_0015107,2026-05-15 16:27:25,normal_user_11,SELECT * FROM public.customer WHERE cu_key > 980;,customer,SUCCESS,45,G3,0,Normal
EVT_0015108,2026-05-15 17:40:37,normal_user_11,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",customer,SUCCESS,70,G3,0,Normal_Admin
EVT_0015109,2026-05-15 17:39:33,normal_user_11,SELECT * FROM public.region WHERE re_key BETWEEN 41 AND 132;,region,SUCCESS,65,G3,0,Normal_Admin_Maintenance
EVT_0015110,2026-05-15 17:57:51,normal_user_11,"SELECT COUNT(*), MAX(cu_key) FROM public.customer WHERE cu_key > 0;",customer,SUCCESS,54,G3,0,Normal_Admin
EVT_0015111,2026-05-15 15:11:38,normal_user_11,SELECT * FROM public.part WHERE pa_key = 2206;,part,SUCCESS,80,G3,0,Normal_Admin_Maintenance
EVT_0015112,2026-05-15 17:32:19,normal_user_11,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 21;",supplier,SUCCESS,76,G3,0,Normal
EVT_0015113,2026-05-15 17:30:05,normal_user_11,SELECT * FROM public.part WHERE pa_key < 1981;,part,SUCCESS,63,G3,0,Normal
EVT_0015114,2026-05-15 17:01:40,normal_user_11,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 11;",nation,SUCCESS,57,G3,0,Normal
EVT_0015115,2026-05-15 15:21:26,normal_user_11,SELECT * FROM public.customer WHERE cu_key IN (SELECT cu_key FROM public.customer ORDER BY 1 LIMIT 50);,customer,SUCCESS,68,G3,0,Normal
EVT_0015116,2026-05-15 14:47:04,normal_user_11,SELECT * FROM public.region ORDER BY random() LIMIT 15;,region,SUCCESS,33,G3,0,Daily-Report
EVT_0015117,2026-05-15 17:29:11,normal_user_12,SELECT * FROM public.orders WHERE or_key = 4685;,orders,SUCCESS,48,G3,0,Normal_Admin
EVT_0015118,2026-05-15 15:46:38,normal_user_12,SELECT * FROM public.nation WHERE na_key IN (SELECT na_key FROM public.nation ORDER BY 1 LIMIT 50);,nation,SUCCESS,46,G3,0,Normal_Admin_Maintenance
EVT_0015119,2026-05-15 14:53:35,normal_user_12,SELECT * FROM public.lineitem WHERE li_key IN (SELECT li_key FROM public.lineitem ORDER BY 1 LIMIT 50);,lineitem,SUCCESS,64,G3,0,Normal_Admin
EVT_0015120,2026-05-15 16:55:52,normal_user_12,SELECT COUNT(*) FROM public.supplier;,supplier,SUCCESS,75,G3,0,Daily-Report
EVT_0015121,2026-05-15 15:37:46,normal_user_12,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 19;",customer,SUCCESS,20,G3,0,Normal_Admin_Maintenance
EVT_0015122,2026-05-15 15:20:08,normal_user_12,SELECT * FROM public.supplier ORDER BY random() LIMIT 23;,supplier,SUCCESS,67,G3,0,Normal_Admin_Maintenance
EVT_0015123,2026-05-15 14:32:58,normal_user_12,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 32;",region,SUCCESS,21,G3,0,Normal_Admin
EVT_0015124,2026-05-15 16:51:39,normal_user_12,SELECT * FROM public.nation ORDER BY 1 LIMIT 11;,nation,SUCCESS,37,G3,0,Normal
EVT_0015125,2026-05-15 15:51:48,normal_user_12,"SELECT COUNT(*), MAX(na_key) FROM public.nation WHERE na_key > 0;",nation,SUCCESS,20,G3,0,Normal
EVT_0015126,2026-05-15 14:21:44,normal_user_12,SELECT COUNT(*) FROM public.region;,region,SUCCESS,50,G3,0,Normal
EVT_0015127,2026-05-15 15:12:34,normal_user_12,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",supplier,SUCCESS,38,G3,0,Daily-Report
EVT_0015128,2026-05-15 16:56:35,normal_user_12,SELECT * FROM public.lineitem WHERE 1=1 LIMIT 20;,lineitem,SUCCESS,53,G3,0,Normal_Admin_Maintenance
EVT_0015129,2026-05-15 17:59:46,normal_user_12,"SELECT pa_key, pa_comment FROM public.part WHERE pa_key BETWEEN 95 AND 475;",part,SUCCESS,24,G3,0,Normal
EVT_0015130,2026-05-15 15:47:24,normal_user_13,SELECT COUNT(*) FROM public.supplier;,supplier,SUCCESS,20,G3,0,Normal
EVT_0015131,2026-05-15 14:08:54,normal_user_13,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 30;",region,SUCCESS,76,G3,0,Daily-Report
EVT_0015132,2026-05-15 16:41:26,normal_user_13,SELECT COUNT(*) FROM public.region;,region,SUCCESS,6,G3,0,Normal
EVT_0015133,2026-05-15 15:58:07,normal_user_13,"SELECT COUNT(*), MAX(re_key) FROM public.region WHERE re_key > 0;",region,SUCCESS,78,G3,0,Daily-Report
EVT_0015134,2026-05-15 15:59:52,normal_user_13,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",nation,SUCCESS,42,G3,0,Normal_Admin
EVT_0015135,2026-05-15 16:33:08,normal_user_13,"SELECT re_key, re_comment FROM public.region ORDER BY re_key DESC LIMIT 9;",region,SUCCESS,57,G3,0,Daily-Report
EVT_0015136,2026-05-15 16:43:51,normal_user_13,"SELECT COUNT(*), AVG(na_key) FROM public.nation WHERE na_key > 0;",nation,SUCCESS,52,G3,0,Normal_Admin
EVT_0015137,2026-05-15 17:56:09,normal_user_13,SELECT * FROM public.part WHERE pa_key > 678;,part,SUCCESS,28,G3,0,Normal_Admin
EVT_0015138,2026-05-15 14:10:00,normal_user_13,SELECT * FROM public.supplier WHERE su_key IN (SELECT su_key FROM public.supplier ORDER BY 1 LIMIT 50);,supplier,SUCCESS,10,G3,0,Normal_Admin_Maintenance
EVT_0015139,2026-05-15 16:20:46,normal_user_13,"SELECT COUNT(*), MAX(li_key) FROM public.lineitem WHERE li_key > 0;",lineitem,SUCCESS,31,G3,0,Normal_Admin
EVT_0015140,2026-05-15 16:58:55,normal_user_13,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 34;",nation,SUCCESS,72,G3,0,Normal_Admin
EVT_0015141,2026-05-15 15:56:06,normal_user_13,SELECT * FROM public.part WHERE pa_key = 555;,part,SUCCESS,70,G3,0,Normal
EVT_0015142,2026-05-15 16:05:53,normal_user_13,SELECT * FROM public.customer WHERE cu_key = 1390;,customer,SUCCESS,16,G3,0,Normal
EVT_0015143,2026-05-15 14:34:31,normal_user_14,SELECT COUNT(*) FROM public.nation;,nation,SUCCESS,66,G3,0,Daily-Report
EVT_0015144,2026-05-15 16:47:20,normal_user_14,SELECT * FROM public.region ORDER BY 1 LIMIT 15;,region,SUCCESS,72,G3,0,Normal_Admin
EVT_0015145,2026-05-15 15:30:37,normal_user_14,SELECT * FROM public.nation WHERE na_key BETWEEN 6 AND 101;,nation,SUCCESS,26,G3,0,Daily-Report
EVT_0015146,2026-05-15 16:43:34,normal_user_14,"SELECT n.n_name, COUNT(c.c_custkey) FROM public.nation n JOIN public.customer c ON n.n_nationkey = c.c_nationkey GROUP BY n.n_name LIMIT 20;",supplier,SUCCESS,17,G3,0,Daily-Report
EVT_0015147,2026-05-15 15:34:03,normal_user_14,SELECT * FROM public.part ORDER BY random() LIMIT 16;,part,SUCCESS,21,G3,0,Daily-Report
EVT_0015148,2026-05-15 14:50:48,normal_user_14,SELECT * FROM public.lineitem WHERE li_key < 4887;,lineitem,SUCCESS,13,G3,0,Normal_Admin_Maintenance
EVT_0015149,2026-05-15 15:43:17,normal_user_14,SELECT * FROM public.region WHERE 1=1 LIMIT 20;,region,SUCCESS,54,G3,0,Normal_Admin
EVT_0015150,2026-05-15 16:36:11,normal_user_14,"SELECT re_key, re_comment FROM public.region ORDER BY re_key DESC LIMIT 26;",region,SUCCESS,26,G3,0,Normal_Admin
EVT_0015151,2026-05-15 15:49:42,normal_user_14,SELECT * FROM public.lineitem WHERE li_key % 2 = 0 LIMIT 32;,lineitem,SUCCESS,78,G3,0,Daily-Report
EVT_0015152,2026-05-15 14:42:22,normal_user_14,SELECT COUNT(*) FROM public.customer;,customer,SUCCESS,27,G3,0,Normal_Admin
EVT_0015153,2026-05-15 14:34:42,normal_user_14,"SELECT cu_key, cu_comment FROM public.customer ORDER BY cu_key DESC LIMIT 17;",customer,SUCCESS,72,G3,0,Normal_Admin_Maintenance
EVT_0015154,2026-05-15 16:42:20,normal_user_14,"SELECT or_key, or_comment FROM public.orders ORDER BY or_key DESC LIMIT 12;",orders,SUCCESS,68,G3,0,Daily-Report
EVT_0015155,2026-05-15 16:46:03,normal_user_14,SELECT * FROM public.nation WHERE 1=1 LIMIT 20;,nation,SUCCESS,45,G3,0,Normal_Admin
EVT_0015156,2026-05-15 15:30:09,normal_user_15,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 18;",supplier,SUCCESS,75,G3,0,Normal_Admin_Maintenance
EVT_0015157,2026-05-15 16:19:31,normal_user_15,"SELECT pa_key, pa_comment FROM public.part WHERE pa_key BETWEEN 61 AND 496;",part,SUCCESS,35,G3,0,Normal_Admin
EVT_0015158,2026-05-15 16:13:43,normal_user_15,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 22;",lineitem,SUCCESS,16,G3,0,Normal_Admin_Maintenance
EVT_0015159,2026-05-15 16:16:46,normal_user_15,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 10;",part,SUCCESS,78,G3,0,Normal_Admin_Maintenance
EVT_0015160,2026-05-15 17:57:04,normal_user_15,SELECT * FROM public.lineitem ORDER BY 1 LIMIT 33;,lineitem,SUCCESS,12,G3,0,Normal_Admin_Maintenance
EVT_0015161,2026-05-15 16:32:34,normal_user_15,"SELECT COUNT(*), MAX(re_key) FROM public.region WHERE re_key > 0;",region,SUCCESS,25,G3,0,Normal
EVT_0015162,2026-05-15 17:57:18,normal_user_15,"SELECT COUNT(*), AVG(li_key) FROM public.lineitem WHERE li_key > 0;",lineitem,SUCCESS,52,G3,0,Daily-Report
EVT_0015163,2026-05-15 14:19:36,normal_user_15,SELECT * FROM public.part WHERE pa_key < 4559;,part,SUCCESS,60,G3,0,Normal
EVT_0015164,2026-05-15 17:06:38,normal_user_15,SELECT * FROM public.lineitem WHERE li_key < 2136;,lineitem,SUCCESS,28,G3,0,Normal_Admin_Maintenance
EVT_0015165,2026-05-15 17:43:35,normal_user_15,SELECT * FROM public.region WHERE re_key > 693;,region,SUCCESS,33,G3,0,Normal_Admin_Maintenance
EVT_0015166,2026-05-15 15:56:06,normal_user_15,SELECT * FROM public.supplier WHERE su_key IN (SELECT su_key FROM public.supplier ORDER BY 1 LIMIT 50);,supplier,SUCCESS,72,G3,0,Normal_Admin
EVT_0015167,2026-05-15 16:35:53,normal_user_15,SELECT * FROM public.region ORDER BY 1 LIMIT 25;,region,SUCCESS,49,G3,0,Normal
EVT_0015168,2026-05-15 16:20:10,normal_user_15,SELECT * FROM public.lineitem WHERE li_key % 2 = 0 LIMIT 50;,lineitem,SUCCESS,47,G3,0,Normal
EVT_0015169,2026-05-15 14:33:00,normal_user_16,SELECT COUNT(*) FROM public.region;,region,SUCCESS,17,G3,0,Daily-Report
EVT_0015170,2026-05-15 16:08:45,normal_user_16,SELECT * FROM public.part WHERE 1=1 LIMIT 20;,part,SUCCESS,57,G3,0,Normal
EVT_0015171,2026-05-15 17:23:58,normal_user_16,SELECT * FROM public.nation WHERE na_key > 160;,nation,SUCCESS,58,G3,0,Normal_Admin_Maintenance
EVT_0015172,2026-05-15 17:40:36,normal_user_16,SELECT * FROM public.nation WHERE 1=1 LIMIT 20;,nation,SUCCESS,53,G3,0,Normal_Admin
EVT_0015173,2026-05-15 14:50:50,normal_user_16,SELECT * FROM public.part ORDER BY random() LIMIT 10;,part,SUCCESS,16,G3,0,Normal
EVT_0015174,2026-05-15 14:26:25,normal_user_16,"SELECT cu_key, cu_comment FROM public.customer WHERE cu_key BETWEEN 19 AND 237;",customer,SUCCESS,28,G3,0,Normal_Admin_Maintenance
EVT_0015175,2026-05-15 15:55:30,normal_user_16,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 38;",part,SUCCESS,23,G3,0,Normal_Admin_Maintenance
EVT_0015176,2026-05-15 16:25:41,normal_user_16,SELECT * FROM public.nation WHERE na_key < 1272;,nation,SUCCESS,32,G3,0,Normal_Admin_Maintenance
EVT_0015177,2026-05-15 16:29:05,normal_user_16,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 23;",region,SUCCESS,73,G3,0,Normal
EVT_0015178,2026-05-15 16:17:46,normal_user_16,SELECT * FROM public.orders WHERE or_key = 2976;,orders,SUCCESS,32,G3,0,Daily-Report
EVT_0015179,2026-05-15 15:19:48,normal_user_16,"SELECT COUNT(*), AVG(na_key) FROM public.nation WHERE na_key > 0;",nation,SUCCESS,6,G3,0,Normal_Admin_Maintenance
EVT_0015180,2026-05-15 17:05:24,normal_user_16,"SELECT p.p_name, ps.ps_supplycost FROM public.part p JOIN public.partsupp ps ON p.p_partkey = ps.ps_partkey LIMIT 19;",region,SUCCESS,80,G3,0,Normal
EVT_0015181,2026-05-15 15:18:04,normal_user_16,SELECT * FROM public.part WHERE pa_key = 3614;,part,SUCCESS,18,G3,0,Normal
EVT_0015182,2026-05-15 14:38:07,normal_user_17,SELECT * FROM public.supplier ORDER BY random() LIMIT 5;,supplier,SUCCESS,24,G3,0,Daily-Report
EVT_0015183,2026-05-15 15:58:23,normal_user_17,"SELECT COUNT(*), MAX(pa_key) FROM public.part WHERE pa_key > 0;",part,SUCCESS,43,G3,0,Normal
EVT_0015184,2026-05-15 16:35:02,normal_user_17,SELECT * FROM public.part WHERE pa_key IN (SELECT pa_key FROM public.part ORDER BY 1 LIMIT 50);,part,SUCCESS,71,G3,0,Normal
EVT_0015185,2026-05-15 16:05:03,normal_user_17,"SELECT c.c_name, o.o_totalprice FROM public.customer c JOIN public.orders o ON c.c_custkey = o.o_custkey LIMIT 18;",supplier,SUCCESS,43,G3,0,Normal_Admin
EVT_0015186,2026-05-15 15:30:32,normal_user_17,SELECT * FROM public.lineitem WHERE li_key = 2325;,lineitem,SUCCESS,27,G3,0,Daily-Report
